backbone,filepath,relative_path,source_folder,filename,sample_rate,num_samples,predicted_index,predicted_label,predicted_probability,true_index,is_correct,inference_time_sec,prob_Mode1,prob_Mode2,prob_Mode3,prob_Mode4,prob_Mode5,prob_Mode6,prob_Mode7,prob_Mode8,prob_Off,prob_On
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181826_57.wav,Mode4/audio_20250702_181826_57.wav,Mode4,audio_20250702_181826_57.wav,48000,48000,3,Mode4,0.9498634338378906,3,True,0.00602683299803175,5.992804653942585e-05,6.0535250668181106e-05,7.060791540425271e-05,0.9498634338378906,4.235987944412045e-05,9.549757123750169e-06,4.144486410950776e-06,0.04986339807510376,1.3483495422406122e-05,1.242847338289721e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181827_56.wav,Mode4/audio_20250702_181827_56.wav,Mode4,audio_20250702_181827_56.wav,48000,48000,3,Mode4,0.9652576446533203,3,True,0.005897291994187981,5.8340610848972574e-05,4.844352224608883e-05,5.138695632922463e-05,0.9652576446533203,2.3540780603070743e-05,9.507653885520995e-06,2.435880787743372e-06,0.034520555287599564,1.4812335393799003e-05,1.3339729775907472e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181828_57.wav,Mode4/audio_20250702_181828_57.wav,Mode4,audio_20250702_181828_57.wav,48000,48000,3,Mode4,0.9746416211128235,3,True,0.0060276669973973185,6.352682976284996e-05,4.425199585966766e-05,7.59494723752141e-05,0.9746416211128235,2.245841642434243e-05,5.01094928040402e-06,1.7726507621773635e-06,0.02513161674141884,7.19338868293562e-06,6.582749392691767e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181829_60.wav,Mode4/audio_20250702_181829_60.wav,Mode4,audio_20250702_181829_60.wav,48000,48000,3,Mode4,0.9844174385070801,3,True,0.0057435419876128435,5.698196400771849e-05,2.855993079720065e-05,5.919380782870576e-05,0.9844174385070801,1.6645566574879922e-05,4.3371733227104414e-06,1.3463809409586247e-06,0.015404746867716312,4.826677468372509e-06,5.997166681481758e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181830_64.wav,Mode4/audio_20250702_181830_64.wav,Mode4,audio_20250702_181830_64.wav,48000,48000,3,Mode4,0.968838632106781,3,True,0.00584741699276492,6.165446393424645e-05,4.049418566864915e-05,6.246600241865963e-05,0.968838632106781,2.0524916180875152e-05,9.69357461144682e-06,3.7492077353817876e-06,0.030944444239139557,8.206989150494337e-06,1.0084318091685418e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181831_67.wav,Mode4/audio_20250702_181831_67.wav,Mode4,audio_20250702_181831_67.wav,48000,48000,3,Mode4,0.9219357967376709,3,True,0.005481917003635317,8.762356446823105e-05,7.484127854695544e-05,0.00010506307444302365,0.9219357967376709,8.124237501760945e-05,1.2925388546136674e-05,4.945373348164139e-06,0.0776711031794548,1.6110072465380654e-05,1.0404231943539344e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181832_67.wav,Mode4/audio_20250702_181832_67.wav,Mode4,audio_20250702_181832_67.wav,48000,48000,3,Mode4,0.9767786264419556,3,True,0.005692957987776026,6.050628871889785e-05,5.8548583183437586e-05,3.964460120187141e-05,0.9767786264419556,4.3276173528283834e-05,8.45134309201967e-06,3.3648293538135476e-06,0.022995710372924805,6.438529908336932e-06,5.3869907787884586e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181833_71.wav,Mode4/audio_20250702_181833_71.wav,Mode4,audio_20250702_181833_71.wav,48000,48000,3,Mode4,0.9686620831489563,3,True,0.013143374992068857,6.73277463647537e-05,7.048329280223697e-05,5.343116572475992e-05,0.9686620831489563,4.069972419529222e-05,1.041385894495761e-05,4.633729986380786e-06,0.031078074127435684,6.618069164687768e-06,6.150942226668121e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181834_72.wav,Mode4/audio_20250702_181834_72.wav,Mode4,audio_20250702_181834_72.wav,48000,48000,3,Mode4,0.9359036087989807,3,True,0.0066100420081056654,9.46838190429844e-05,9.979167953133583e-05,8.609367796452716e-05,0.9359036087989807,4.900004205410369e-05,1.3582964129454922e-05,7.0118367148097605e-06,0.06372465938329697,1.2837520444008987e-05,8.80785592016764e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181835_75.wav,Mode4/audio_20250702_181835_75.wav,Mode4,audio_20250702_181835_75.wav,48000,48000,3,Mode4,0.9337411522865295,3,True,0.006080624996684492,0.00010592768376227468,0.00013442807539831847,7.2903283580672e-05,0.9337411522865295,5.1959214033558965e-05,1.478161084378371e-05,1.0199733878835104e-05,0.06584716588258743,1.2842607247876003e-05,8.717008313396946e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181836_79.wav,Mode4/audio_20250702_181836_79.wav,Mode4,audio_20250702_181836_79.wav,48000,48000,3,Mode4,0.923271119594574,3,True,0.005365292017813772,0.00012428010813891888,0.00012870579666923732,6.595980084966868e-05,0.923271119594574,6.278562796069309e-05,2.011850301641971e-05,1.0345643204345834e-05,0.07629062235355377,1.6043906725826673e-05,1.0002499948313925e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181837_79.wav,Mode4/audio_20250702_181837_79.wav,Mode4,audio_20250702_181837_79.wav,48000,48000,3,Mode4,0.8416973948478699,3,True,0.006207083002664149,0.00017303907952737063,0.00018932392413262278,0.00010817052680067718,0.8416973948478699,6.952686817385256e-05,2.6653555323719047e-05,1.8882707081502303e-05,0.15767799317836761,2.3393919036607258e-05,1.56263467943063e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181838_82.wav,Mode4/audio_20250702_181838_82.wav,Mode4,audio_20250702_181838_82.wav,48000,48000,3,Mode4,0.5035368800163269,3,True,0.005182708002394065,0.00013520295033231378,0.00020372286962810904,0.00023503009288106114,0.5035368800163269,0.00010165245475945994,2.6797246391652152e-05,3.654476677183993e-05,0.4956698715686798,3.070503589697182e-05,2.3641860025236383e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181839_85.wav,Mode4/audio_20250702_181839_85.wav,Mode4,audio_20250702_181839_85.wav,48000,48000,3,Mode4,0.5137055516242981,3,True,0.005630125000607222,0.0002820568042807281,0.00023335045261774212,0.00011833240569103509,0.5137055516242981,9.210008283844218e-05,4.091467417310923e-05,6.24735839664936e-05,0.48540201783180237,4.047114634886384e-05,2.272018900839612e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181840_88.wav,Mode4/audio_20250702_181840_88.wav,Mode4,audio_20250702_181840_88.wav,48000,48000,7,Mode8,0.6755841970443726,3,False,0.005400541005656123,0.00026997271925210953,0.00042046140879392624,0.00013753371604252607,0.32323169708251953,0.00017968683096114546,4.6245811972767115e-05,6.178107287269086e-05,0.6755841970443726,5.16062427777797e-05,1.68633196153678e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181841_91.wav,Mode4/audio_20250702_181841_91.wav,Mode4,audio_20250702_181841_91.wav,48000,48000,7,Mode8,0.7299188375473022,3,False,0.005999916000291705,0.000297009275527671,0.00033399940002709627,9.114670683629811e-05,0.2690333127975464,0.00015242089284583926,4.327199712861329e-05,7.37600785214454e-05,0.7299188375473022,4.340409213909879e-05,1.291299759031972e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181842_91.wav,Mode4/audio_20250702_181842_91.wav,Mode4,audio_20250702_181842_91.wav,48000,48000,7,Mode8,0.8416165709495544,3,False,0.005397749977419153,0.0001754974655341357,0.00022566578991245478,0.0001269564963877201,0.15762078762054443,7.889474363764748e-05,3.1273528293240815e-05,8.976904064184055e-05,0.8416165709495544,2.395305818936322e-05,1.0649549949448556e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181843_94.wav,Mode4/audio_20250702_181843_94.wav,Mode4,audio_20250702_181843_94.wav,48000,48000,7,Mode8,0.9960536956787109,3,False,0.005182207998586819,2.145579674106557e-05,6.421722900995519e-06,0.0017536228988319635,0.001986422576010227,5.287347812554799e-05,5.435817456600489e-06,4.907769107376225e-05,0.9960536956787109,2.161661359423306e-05,4.943238673149608e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181844_96.wav,Mode4/audio_20250702_181844_96.wav,Mode4,audio_20250702_181844_96.wav,48000,48000,9,On,0.9368880391120911,3,False,0.005019707983592525,0.00043180110515095294,0.0005129305645823479,0.0011702977353706956,0.04676519334316254,0.0012751442845910788,0.00028079483308829367,0.00034021539613604546,0.0004777201102115214,0.01185774989426136,0.9368880391120911
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181944_01.wav,Mode4/audio_20250702_181944_01.wav,Mode4,audio_20250702_181944_01.wav,48000,48000,3,Mode4,0.9417088627815247,3,True,0.005183417000807822,0.0021711261942982674,1.3494573067873716e-05,0.001131338533014059,0.9417088627815247,0.0012537791626527905,0.0001308716891799122,0.0006557859014719725,0.05052512511610985,0.001034755608998239,0.0013748254859820008
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181945_02.wav,Mode4/audio_20250702_181945_02.wav,Mode4,audio_20250702_181945_02.wav,48000,48000,3,Mode4,0.9049900770187378,3,True,0.005258040997432545,0.0004298017593100667,9.621981007512659e-05,0.0002600076550152153,0.9049900770187378,0.00012812940985895693,1.864432852016762e-05,0.00011193033424206078,0.09372719377279282,0.00014086348528508097,9.713153849588707e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181946_04.wav,Mode4/audio_20250702_181946_04.wav,Mode4,audio_20250702_181946_04.wav,48000,48000,3,Mode4,0.9992140531539917,3,True,0.005173750018002465,1.4211739653546829e-05,3.3426415029680356e-05,2.126191793649923e-05,0.9992140531539917,5.942555162619101e-06,2.2105973584984895e-06,1.1132916597489384e-06,0.0007027171086519957,2.410680281172972e-06,2.7648627565213246e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181947_06.wav,Mode4/audio_20250702_181947_06.wav,Mode4,audio_20250702_181947_06.wav,48000,48000,3,Mode4,0.9989057779312134,3,True,0.005694499996025115,2.6044892365462147e-05,8.069720934145153e-05,3.103337439824827e-05,0.9989057779312134,7.767279385006987e-06,2.6785562567965826e-06,1.5378501529994537e-06,0.0009355377405881882,4.90751517645549e-06,4.000671196990879e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181948_11.wav,Mode4/audio_20250702_181948_11.wav,Mode4,audio_20250702_181948_11.wav,48000,48000,3,Mode4,0.9963924288749695,3,True,0.0051018329977523535,6.140849291114137e-05,0.0001716570113785565,2.92824006464798e-05,0.9963924288749695,1.340070775768254e-05,6.7754544943454675e-06,3.1780516565049766e-06,0.003295682603493333,1.7660986486589536e-05,8.560910828236956e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181949_16.wav,Mode4/audio_20250702_181949_16.wav,Mode4,audio_20250702_181949_16.wav,48000,48000,3,Mode4,0.9968448877334595,3,True,0.005212000018218532,6.824568845331669e-05,0.00015899240679573268,3.0256385798566043e-05,0.9968448877334595,9.888482054520864e-06,8.21826142782811e-06,2.5350591386086307e-06,0.002847402123734355,1.6117466657306068e-05,1.3494481208908837e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181950_13.wav,Mode4/audio_20250702_181950_13.wav,Mode4,audio_20250702_181950_13.wav,48000,48000,3,Mode4,0.9921627640724182,3,True,0.0053370420064311475,0.00010944473615381867,0.00045495378435589373,2.7069820134784095e-05,0.9921627640724182,3.3306168916169554e-05,2.044489338004496e-05,3.057577259824029e-06,0.0071233119815588,5.279285687720403e-05,1.2864069503848441e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181951_16.wav,Mode4/audio_20250702_181951_16.wav,Mode4,audio_20250702_181951_16.wav,48000,48000,3,Mode4,0.9917855858802795,3,True,0.0051231670076958835,9.182249050354585e-05,0.0003509310772642493,2.2863205231260508e-05,0.9917855858802795,3.2512121833860874e-05,1.6125579350045882e-05,2.8778154046449345e-06,0.007648295722901821,3.858142008539289e-05,1.0337726962461602e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181952_19.wav,Mode4/audio_20250702_181952_19.wav,Mode4,audio_20250702_181952_19.wav,48000,48000,3,Mode4,0.9733182787895203,3,True,0.005472666991408914,0.00012777662777807564,0.00034383003367111087,3.825297608273104e-05,0.9733182787895203,6.17661135038361e-05,2.3665688786422834e-05,5.5625559980398975e-06,0.026009410619735718,5.9870111726922914e-05,1.1591328075155616e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181953_21.wav,Mode4/audio_20250702_181953_21.wav,Mode4,audio_20250702_181953_21.wav,48000,48000,3,Mode4,0.9642348885536194,3,True,0.01410441700136289,0.00010785454651340842,0.0003272049652878195,3.8904698158148676e-05,0.9642348885536194,0.00013332771777641028,2.039980245172046e-05,5.7505940276314504e-06,0.03507423773407936,4.824524512514472e-05,9.269307156500872e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181954_25.wav,Mode4/audio_20250702_181954_25.wav,Mode4,audio_20250702_181954_25.wav,48000,48000,3,Mode4,0.9690383076667786,3,True,0.01741870798286982,0.00010521840886212885,0.000294401659630239,3.061924871872179e-05,0.9690383076667786,0.00014336392632685602,2.782702722470276e-05,6.224428034329321e-06,0.030292032286524773,5.186640555621125e-05,1.0169771485379897e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181955_26.wav,Mode4/audio_20250702_181955_26.wav,Mode4,audio_20250702_181955_26.wav,48000,48000,3,Mode4,0.8945911526679993,3,True,0.011238833016250283,0.00016471081471536309,0.00034385366598144174,6.584812217624858e-05,0.8945911526679993,0.00024004877195693552,3.6025812732987106e-05,1.5045430700411089e-05,0.10444793850183487,7.936135807540268e-05,1.610725485079456e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181956_28.wav,Mode4/audio_20250702_181956_28.wav,Mode4,audio_20250702_181956_28.wav,48000,48000,3,Mode4,0.9705923199653625,3,True,0.005823625018820167,9.722839604364708e-05,0.0002448833838570863,4.540475129033439e-05,0.9705923199653625,0.00014773324073757976,2.2769907445763238e-05,8.266611985163763e-06,0.028793813660740852,3.695828854688443e-05,1.0769660548248794e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181957_30.wav,Mode4/audio_20250702_181957_30.wav,Mode4,audio_20250702_181957_30.wav,48000,48000,3,Mode4,0.9762900471687317,3,True,0.0058051250234711915,0.00010974922042805701,0.000210556696401909,3.302291588624939e-05,0.9762900471687317,0.00013594419579021633,1.409325523127336e-05,4.951450591761386e-06,0.02316475100815296,2.9025317417108454e-05,7.850589099689387e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181958_34.wav,Mode4/audio_20250702_181958_34.wav,Mode4,audio_20250702_181958_34.wav,48000,48000,3,Mode4,0.9901763796806335,3,True,0.005576791998464614,5.869650703971274e-05,0.00011090494808740914,3.559841206879355e-05,0.9901763796806335,7.262705912580714e-05,7.708452358201612e-06,4.085324690095149e-06,0.009511441923677921,1.4026526514498983e-05,8.489055289828684e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_181959_36.wav,Mode4/audio_20250702_181959_36.wav,Mode4,audio_20250702_181959_36.wav,48000,48000,3,Mode4,0.9854350090026855,3,True,0.005575374991167337,7.156677020248026e-05,0.0001563066616654396,4.258646004018374e-05,0.9854350090026855,6.288129952736199e-05,1.3323063285497483e-05,4.858957254327834e-06,0.014177750796079636,2.255040999443736e-05,1.3261126696306746e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_182000_38.wav,Mode4/audio_20250702_182000_38.wav,Mode4,audio_20250702_182000_38.wav,48000,48000,3,Mode4,0.9962002635002136,3,True,0.005872582987649366,3.6931152862962335e-05,9.89290711004287e-05,2.3569422410218976e-05,0.9962002635002136,4.164423808106221e-05,7.984560397744644e-06,1.5607499790348811e-06,0.003575307549908757,7.805224413459655e-06,6.038598712621024e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_182001_40.wav,Mode4/audio_20250702_182001_40.wav,Mode4,audio_20250702_182001_40.wav,48000,48000,3,Mode4,0.9964184761047363,3,True,0.005368459009332582,3.748439849005081e-05,8.820818038657308e-05,1.644464282435365e-05,0.9964184761047363,2.577478880994022e-05,7.913172339613084e-06,1.8208247638540342e-06,0.0033886025194078684,8.65826768858824e-06,6.644414042966673e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_182002_42.wav,Mode4/audio_20250702_182002_42.wav,Mode4,audio_20250702_182002_42.wav,48000,48000,3,Mode4,0.9978799819946289,3,True,0.005631040985463187,3.2630119676468894e-05,0.0001063652744051069,1.1759821063606068e-05,0.9978799819946289,2.5036491933860816e-05,5.357828740670811e-06,1.099164705919975e-06,0.0019285453017801046,5.221037099545356e-06,4.023354449600447e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_182003_46.wav,Mode4/audio_20250702_182003_46.wav,Mode4,audio_20250702_182003_46.wav,48000,48000,3,Mode4,0.9985924363136292,3,True,0.005668792000506073,2.5769930289243348e-05,5.09205310663674e-05,8.868252734828275e-06,0.9985924363136292,2.005135320359841e-05,3.491837105684681e-06,8.338340080626949e-07,0.0012902538292109966,4.1913995119102765e-06,3.095045485679293e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_182004_47.wav,Mode4/audio_20250702_182004_47.wav,Mode4,audio_20250702_182004_47.wav,48000,48000,3,Mode4,0.997820258140564,3,True,0.005556249991059303,2.933594078058377e-05,4.893496588920243e-05,1.0592561011435464e-05,0.997820258140564,2.505219163140282e-05,4.268336397217354e-06,9.419992466064286e-07,0.002052548574283719,4.657112185668666e-06,3.466593398115947e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_182005_50.wav,Mode4/audio_20250702_182005_50.wav,Mode4,audio_20250702_182005_50.wav,48000,48000,3,Mode4,0.9976063966751099,3,True,0.005185957998037338,3.1805237085791305e-05,4.473829540074803e-05,9.336597941000946e-06,0.9976063966751099,2.083315484924242e-05,4.630934199667536e-06,1.0132389434147626e-06,0.002271419856697321,5.5867080845928285e-06,4.141150839132024e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_182006_54.wav,Mode4/audio_20250702_182006_54.wav,Mode4,audio_20250702_182006_54.wav,48000,48000,3,Mode4,0.9978546500205994,3,True,0.005151083983946592,2.6697516659623943e-05,4.816886212211102e-05,9.56907206273172e-06,0.9978546500205994,1.6210367903113365e-05,5.159464308235329e-06,1.1859640380862402e-06,0.00202967319637537,4.560255547403358e-06,4.093662028026301e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_182007_55.wav,Mode4/audio_20250702_182007_55.wav,Mode4,audio_20250702_182007_55.wav,48000,48000,3,Mode4,0.9964044094085693,3,True,0.005578457989031449,3.8109537854325026e-05,6.79646764183417e-05,1.027685993904015e-05,0.9964044094085693,2.4664475859026425e-05,6.204011242516572e-06,1.5272115660991403e-06,0.0034357253462076187,6.611779554077657e-06,4.48503169536707e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_182008_57.wav,Mode4/audio_20250702_182008_57.wav,Mode4,audio_20250702_182008_57.wav,48000,48000,3,Mode4,0.9972142577171326,3,True,0.005670790997100994,4.0584258385933936e-05,6.456107803387567e-05,8.430601155851036e-06,0.9972142577171326,1.8729846487985924e-05,4.856389750784729e-06,1.3952562767372e-06,0.0026357555761933327,7.210930561996065e-06,4.304660706111463e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_182009_60.wav,Mode4/audio_20250702_182009_60.wav,Mode4,audio_20250702_182009_60.wav,48000,48000,3,Mode4,0.9831897020339966,3,True,0.0056429170072078705,0.0001319067960139364,0.00011688544327626005,1.2535379937617108e-05,0.9831897020339966,5.037191294832155e-05,1.695142600510735e-05,4.976319814886665e-06,0.016443509608507156,2.0001052689622156e-05,1.3108906387060415e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode4/audio_20250702_182010_63.wav,Mode4/audio_20250702_182010_63.wav,Mode4,audio_20250702_182010_63.wav,48000,48000,3,Mode4,0.843161404132843,3,True,0.005222415988100693,0.0014110354240983725,0.0001400351757183671,0.09510629624128342,0.843161404132843,0.009597969241440296,0.0001564059784868732,0.004745044745504856,0.02480470761656761,0.00044259990681894124,0.02043440192937851
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode5/audio_20250702_174041_36.wav,Mode5/audio_20250702_174041_36.wav,Mode5,audio_20250702_174041_36.wav,48000,48000,4,Mode5,0.46414461731910706,4,True,0.0052389999909792095,0.002679684432223439,2.440848584228661e-05,0.0003465276677161455,0.00021170168474782258,0.46414461731910706,0.15152058005332947,0.2909838557243347,0.0110201146453619,0.07429579645395279,0.004772696644067764
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode5/audio_20250702_174042_39.wav,Mode5/audio_20250702_174042_39.wav,Mode5,audio_20250702_174042_39.wav,48000,48000,4,Mode5,0.8017659187316895,4,True,0.005394458974478766,0.004866092000156641,9.972761472454295e-05,4.899222403764725e-05,0.00024159313761629164,0.8017659187316895,0.05211798474192619,0.13751345872879028,0.0015522957546636462,0.0016556201735511422,0.0001383915514452383
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode5/audio_20250702_174043_41.wav,Mode5/audio_20250702_174043_41.wav,Mode5,audio_20250702_174043_41.wav,48000,48000,4,Mode5,0.6706772446632385,4,True,0.005542083992622793,0.009444639086723328,7.600928074680269e-05,0.00022110609279479831,0.0001417725143255666,0.6706772446632385,0.05809762701392174,0.2512606680393219,0.005457332357764244,0.004362365696579218,0.0002612243697512895
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode5/audio_20250702_174044_45.wav,Mode5/audio_20250702_174044_45.wav,Mode5,audio_20250702_174044_45.wav,48000,48000,4,Mode5,0.5467475652694702,4,True,0.005287792009767145,0.000670584908220917,5.817799683427438e-05,7.438851753249764e-05,0.00022514343436341733,0.5467475652694702,0.006276112049818039,0.4394693672657013,0.005209003109484911,0.0011646278435364366,0.00010505419049877673
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode5/audio_20250702_174045_47.wav,Mode5/audio_20250702_174045_47.wav,Mode5,audio_20250702_174045_47.wav,48000,48000,4,Mode5,0.9533140659332275,4,True,0.005224249995080754,0.00032154962536878884,2.6596822863211855e-05,3.09518763970118e-05,0.00013901598867960274,0.9533140659332275,0.0036780424416065216,0.04012862592935562,0.001989650307223201,0.00035061719245277345,2.082722494378686e-05
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode5/audio_20250702_174046_48.wav,Mode5/audio_20250702_174046_48.wav,Mode5,audio_20250702_174046_48.wav,48000,48000,4,Mode5,0.9878275394439697,4,True,0.005135042010806501,3.429490243433975e-05,4.547469870885834e-06,4.693222308560507e-06,2.6544097636360675e-05,0.9878275394439697,0.00032594933873042464,0.011620070785284042,0.00011739705223590136,3.503042535157874e-05,3.933615971618565e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode5/audio_20250702_174047_51.wav,Mode5/audio_20250702_174047_51.wav,Mode5,audio_20250702_174047_51.wav,48000,48000,4,Mode5,0.9984391331672668,4,True,0.0052802920108661056,2.15490235859761e-05,2.607868509585387e-06,2.3805860109860078e-06,2.2487716705654748e-05,0.9984391331672668,0.00023432649322785437,0.001222862396389246,4.2379138903925195e-05,1.0781639502965845e-05,1.4306001503427979e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode5/audio_20250702_174048_54.wav,Mode5/audio_20250702_174048_54.wav,Mode5,audio_20250702_174048_54.wav,48000,48000,4,Mode5,0.9989319443702698,4,True,0.005429500015452504,1.143636654887814e-05,3.396197826077696e-06,2.4834605483192718e-06,2.6654837711248547e-05,0.9989319443702698,0.000308697868604213,0.0006603336660191417,4.391100083012134e-05,1.0023715731222183e-05,1.0964225793941296e-06
MobileViT-XXS,/Volumes/Data/Research/LISTEN/9001-GitHub/Datasets/Onsite_Test/test/Mode5/audio_20250702_174049_56.wav,Mode5/audio_20250702_174049_56.wav,Mode5,audio_20250702_174049_56.wav,48000,48000,4,Mode5,0.9997424483299255,4,True,0.004983040998922661,3.0378181691048667e-05,1.8746759451460093e-06,1.135362367676862e-06,1.379210880259052e-05,0.9997424483299255,0.00011375799658708274,6.574145663762465e-05,2.4090297301881947e-05,6.452024081227137e-06,2.904038183260127e-07
